event_id,home_team,away_team,commence_time,bookmaker,market,player_name,stat_type,line,direction,odds,fetch_time,week,source
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_receptions,John Metchie III,Receptions,2.5,Over,-129,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_receptions,John Metchie III,Receptions,2.5,Under,101,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_receptions,Breece Hall,Receptions,2.5,Over,-124,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_receptions,Breece Hall,Receptions,2.5,Under,-103,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_rush_yds,Derrick Henry,Rush Yds,87.5,Over,-111,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_rush_yds,Derrick Henry,Rush Yds,87.5,Under,-113,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_rush_yds,Breece Hall,Rush Yds,66.5,Over,-113,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_rush_yds,Breece Hall,Rush Yds,66.5,Under,-111,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_rush_yds,Lamar Jackson,Rush Yds,34.5,Over,-111,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_rush_yds,Lamar Jackson,Rush Yds,34.5,Under,-113,2025-11-20T15:57:23.942023,12,draftkings
7159d60c7a31c7d593167637723d7663,Baltimore Ravens,New York Jets,2025-11-23T18:00:00Z,draftkings,player_rush_yds,Tyrod Taylor,Rush Yds,27.5,Over,-113,2025-11-20T15:57:23.942023,12,draftkings
